,Size,Connector Mismatch,Connector Heterogeneity,Token split,Control flow complexity,Separability,Average connector degree,Maximum connector degree,Sequentiality,Coefficient of network connectivity,Density,Number of duplicate tasks,Number of empty sequence flows
"(pdc2025_12101110.xes,Heuristics miner)",153,5,0.1792560669283215,0,46,0.9084967320261438,3.4594594594594597,5,0.6983240223463687,1.1699346405228759,0.015712780898876403,56,0
"(pdc2025_00000111.xes,Heuristics miner)",79,4,0.6500224216483541,2,18,0.9493670886075949,3.2222222222222223,4,0.550561797752809,1.1265822784810127,0.028746770025839793,24,0
"(pdc2025_01011110.xes,Heuristics miner)",124,3,0.4798320236161285,2,37,0.967741935483871,3.6551724137931036,5,0.6598639455782314,1.185483870967742,0.019631410256410256,45,0
"(pdc2025_11101011.xes,Heuristics miner)",142,2,0.39124356362925566,1,30,0.971830985915493,3.3076923076923075,4,0.5063291139240507,1.1126760563380282,0.015825320512820512,45,0
"(pdc2025_01101000.xes,Heuristics miner)",148,2,0.35335933502142136,1,38,0.972972972972973,3.533333333333333,5,0.5882352941176471,1.1486486486486487,0.015811011904761904,51,0
"(pdc2025_00000010.xes,Heuristics miner)",86,0,0.5435644431995964,1,16,0.9534883720930233,3.125,4,0.46808510638297873,1.0930232558139534,0.025543478260869567,25,0
"(pdc2025_00111010.xes,Heuristics miner)",71,5,0.6722948170756379,2,17,0.9436619718309859,3.2941176470588234,6,0.5802469135802469,1.1408450704225352,0.03245192307692308,22,0
"(pdc2025_12001111.xes,Heuristics miner)",150,6,0.18312206830137276,0,43,0.9066666666666666,3.3333333333333335,5,0.676300578034682,1.1533333333333333,0.015715843023255814,53,0
"(pdc2025_01011000.xes,Heuristics miner)",129,3,0.4798320236161285,2,34,0.9612403100775194,3.4482758620689653,5,0.6308724832214765,1.1550387596899225,0.018224070450097846,44,0
"(pdc2025_00111000.xes,Heuristics miner)",71,5,0.6722948170756379,2,17,0.9436619718309859,3.2941176470588234,6,0.5802469135802469,1.1408450704225352,0.03245192307692308,22,0
"(pdc2025_10100110.xes,Heuristics miner)",83,12,0.7732266742876346,4,24,0.9518072289156626,3.5454545454545454,5,0.6363636363636364,1.1927710843373494,0.02925531914893617,28,0
"(pdc2025_12111111.xes,Heuristics miner)",139,5,0.19590927087360493,0,42,0.8992805755395683,3.515151515151515,5,0.6932515337423313,1.1726618705035972,0.017347807577692637,51,0
"(pdc2025_10001110.xes,Heuristics miner)",79,4,0.6500224216483541,2,18,0.9493670886075949,3.2222222222222223,4,0.550561797752809,1.1265822784810127,0.028746770025839793,24,0
"(pdc2025_02010010.xes,Heuristics miner)",150,3,0.39124356362925566,2,45,0.9733333333333334,3.3333333333333335,6,0.6914285714285715,1.1666666666666667,0.015897529069767442,53,0
"(pdc2025_00110000.xes,Heuristics miner)",71,5,0.6722948170756379,2,17,0.9436619718309859,3.2941176470588234,6,0.5802469135802469,1.1408450704225352,0.03245192307692308,22,0
"(pdc2025_02100100.xes,Heuristics miner)",147,3,0.19590927087360493,0,37,0.9727891156462585,3.272727272727273,5,0.6287425149700598,1.1360544217687074,0.015719126506024098,50,0
"(pdc2025_00011000.xes,Heuristics miner)",66,4,0.8112781244591328,2,10,0.9242424242424242,3.0,3,0.45070422535211263,1.0757575757575757,0.03262867647058824,17,0
"(pdc2025_00000100.xes,Heuristics miner)",75,4,0.8112781244591328,2,11,0.92,3.1666666666666665,4,0.4320987654320988,1.08,0.028846153846153848,20,0
"(pdc2025_11011010.xes,Heuristics miner)",126,2,0.49123734182433315,2,31,0.9682539682539683,3.2857142857142856,5,0.5804195804195804,1.1349206349206349,0.018239795918367347,41,0
"(pdc2025_01100100.xes,Heuristics miner)",130,3,0.24229218908241482,0,28,0.9692307692307692,3.28,5,0.5448275862068965,1.1153846153846154,0.017361111111111112,42,0
"(pdc2025_01100111.xes,Heuristics miner)",132,4,0.23519338181924143,0,31,0.9696969696969697,3.3846153846153846,6,0.5704697986577181,1.128787878787879,0.017357875116495808,44,0
"(pdc2025_00111100.xes,Heuristics miner)",67,4,0.6962122601251458,2,17,0.9402985074626866,3.375,6,0.5844155844155844,1.1492537313432836,0.034684684684684684,21,0
"(pdc2025_12010110.xes,Heuristics miner)",133,5,0.21639693245126462,0,34,0.8947368421052632,3.310344827586207,5,0.6158940397350994,1.1353383458646618,0.01735632183908046,45,0
"(pdc2025_00010010.xes,Heuristics miner)",71,5,0.6722948170756379,2,17,0.9436619718309859,3.2941176470588234,6,0.5802469135802469,1.1408450704225352,0.03245192307692308,22,0
"(pdc2025_11101110.xes,Heuristics miner)",132,5,0.228538143953528,0,32,0.9696969696969697,3.3333333333333335,5,0.5838926174496644,1.128787878787879,0.017357875116495808,44,0
"(pdc2025_00111111.xes,Heuristics miner)",66,5,0.7219280948873623,2,15,0.9393939393939394,3.3333333333333335,6,0.5466666666666666,1.1363636363636365,0.034722222222222224,20,0
"(pdc2025_11010011.xes,Heuristics miner)",124,2,0.5435644431995964,2,27,0.967741935483871,3.3333333333333335,6,0.5107913669064748,1.1209677419354838,0.01825105042016807,39,0
"(pdc2025_01000000.xes,Heuristics miner)",136,0,0.4394969869215134,1,21,0.9558823529411765,3.0,3,0.4383561643835616,1.0735294117647058,0.015842013888888888,39,0
"(pdc2025_00101011.xes,Heuristics miner)",86,0,0.5435644431995964,1,16,0.9534883720930233,3.125,4,0.46808510638297873,1.0930232558139534,0.025543478260869567,25,0
"(pdc2025_02001010.xes,Heuristics miner)",182,2,0.2580186686648155,1,64,0.978021978021978,3.782608695652174,5,0.7567567567567568,1.2197802197802199,0.014015151515151515,73,0
"(pdc2025_01011011.xes,Heuristics miner)",135,2,0.4488644887230294,2,42,0.9703703703703703,3.6875,6,0.6770186335403727,1.1925925925925926,0.01819620253164557,50,0
"(pdc2025_02011111.xes,Heuristics miner)",145,5,0.18717625687320816,0,49,0.9724137931034482,3.7714285714285714,5,0.7371428571428571,1.206896551724138,0.01734046769718589,57,0
"(pdc2025_11111000.xes,Heuristics miner)",128,2,0.49123734182433315,2,33,0.96875,3.4285714285714284,6,0.5918367346938775,1.1484375,0.018229166666666668,43,0
"(pdc2025_11011100.xes,Heuristics miner)",115,2,0.26676498780302604,0,23,0.8695652173913043,3.1818181818181817,4,0.5511811023622047,1.1043478260869566,0.019383394383394384,36,0
"(pdc2025_01000111.xes,Heuristics miner)",128,1,0.0,0,24,0.96875,3.130434782608696,4,0.5142857142857142,1.09375,0.017241379310344827,40,0
"(pdc2025_01111111.xes,Heuristics miner)",126,4,0.21084230031853213,0,39,0.9682539682539683,3.6,5,0.7046979865771812,1.1825396825396826,0.019360706860706862,47,0
"(pdc2025_12010000.xes,Heuristics miner)",143,2,0.4488644887230294,2,34,0.965034965034965,3.1875,4,0.5962732919254659,1.1258741258741258,0.015921677215189875,46,0
"(pdc2025_00001100.xes,Heuristics miner)",75,4,0.8112781244591328,2,11,0.92,3.1666666666666665,4,0.4320987654320988,1.08,0.028846153846153848,20,0
"(pdc2025_02000011.xes,Heuristics miner)",164,2,0.2761954276479391,1,44,0.975609756097561,3.0952380952380953,4,0.6666666666666667,1.1341463414634145,0.014039855072463768,55,0
"(pdc2025_00100110.xes,Heuristics miner)",81,7,0.7424875695421236,3,21,0.9506172839506173,3.473684210526316,5,0.574468085106383,1.1604938271604939,0.029012345679012345,26,0
"(pdc2025_02100010.xes,Heuristics miner)",164,2,0.2761954276479391,1,44,0.975609756097561,3.0952380952380953,4,0.6666666666666667,1.1341463414634145,0.014039855072463768,55,0
"(pdc2025_12100100.xes,Heuristics miner)",146,4,0.20062232431271465,0,36,0.9726027397260274,3.25,6,0.6121212121212121,1.13013698630137,0.015720274390243903,49,0
"(pdc2025_11000100.xes,Heuristics miner)",124,3,0.2974722489192896,0,19,0.9596774193548387,3.0526315789473686,4,0.43609022556390975,1.0725806451612903,0.01737199582027168,36,0
"(pdc2025_01111010.xes,Heuristics miner)",135,2,0.4488644887230294,2,42,0.9703703703703703,3.6875,6,0.6770186335403727,1.1925925925925926,0.01819620253164557,50,0
"(pdc2025_02101000.xes,Heuristics miner)",181,1,0.0,0,60,0.9779005524861879,3.7674418604651163,6,0.7431192660550459,1.2044198895027625,0.013888888888888888,72,0
"(pdc2025_02000110.xes,Heuristics miner)",146,4,0.20062232431271465,0,36,0.9726027397260274,3.25,5,0.6121212121212121,1.13013698630137,0.015720274390243903,49,0
"(pdc2025_02001000.xes,Heuristics miner)",180,5,0.15935006268563445,0,60,0.9722222222222222,3.7674418604651163,6,0.7465437788018433,1.2055555555555555,0.013953189300411523,71,0
"(pdc2025_11111011.xes,Heuristics miner)",127,3,0.5032583347756457,2,32,0.9685039370078741,3.4074074074074074,6,0.5724137931034483,1.141732283464567,0.018234406438631792,42,0
"(pdc2025_10111110.xes,Heuristics miner)",68,10,0.7642045065086203,3,18,0.9411764705882353,3.4444444444444446,6,0.625,1.1764705882352942,0.03508771929824561,22,0
"(pdc2025_10011000.xes,Heuristics miner)",66,4,0.8112781244591328,2,10,0.9242424242424242,3.0,3,0.45070422535211263,1.0757575757575757,0.03262867647058824,17,0
"(pdc2025_01100110.xes,Heuristics miner)",132,4,0.23519338181924143,0,31,0.9696969696969697,3.3846153846153846,6,0.5704697986577181,1.128787878787879,0.017357875116495808,44,0
"(pdc2025_12111100.xes,Heuristics miner)",145,6,0.18312206830137276,0,50,0.903448275862069,3.7222222222222223,6,0.7485714285714286,1.206896551724138,0.01734046769718589,57,0
"(pdc2025_01111000.xes,Heuristics miner)",133,0,0.0,0,36,0.9699248120300752,3.5714285714285716,5,0.6493506493506493,1.1578947368421053,0.017857142857142856,48,0
"(pdc2025_11011110.xes,Heuristics miner)",117,3,0.24229218908241482,0,27,0.8803418803418803,3.2,4,0.5877862595419847,1.1196581196581197,0.01937869822485207,38,0
"(pdc2025_02111010.xes,Heuristics miner)",166,5,0.1654270339962668,0,61,0.9759036144578314,3.951219512195122,5,0.775609756097561,1.2349397590361446,0.0157015931372549,69,0
"(pdc2025_00001111.xes,Heuristics miner)",80,12,0.8524051786494786,5,20,0.95,3.6666666666666665,7,0.5319148936170213,1.175,0.029671717171717172,25,0
"(pdc2025_02010100.xes,Heuristics miner)",130,3,0.4798320236161285,2,31,0.9615384615384616,3.2413793103448274,4,0.5986394557823129,1.1307692307692307,0.017600574712643677,42,0
"(pdc2025_02010110.xes,Heuristics miner)",134,3,0.205592508185083,0,35,0.9701492537313433,3.2903225806451615,5,0.6470588235294117,1.1417910447761195,0.01735480943738657,46,0
"(pdc2025_10110111.xes,Heuristics miner)",67,4,0.6962122601251458,2,17,0.9402985074626866,3.375,6,0.5844155844155844,1.1492537313432836,0.034684684684684684,21,0
"(pdc2025_10010100.xes,Heuristics miner)",63,9,0.8904916402194913,3,11,0.9206349206349207,3.230769230769231,5,0.5,1.1111111111111112,0.03535353535353535,17,0
"(pdc2025_00011010.xes,Heuristics miner)",71,5,0.6722948170756379,2,17,0.9436619718309859,3.2941176470588234,6,0.5802469135802469,1.1408450704225352,0.03245192307692308,22,0
"(pdc2025_02011110.xes,Heuristics miner)",145,5,0.18717625687320816,0,49,0.9724137931034482,3.7714285714285714,5,0.7371428571428571,1.206896551724138,0.01734046769718589,57,0
"(pdc2025_12110111.xes,Heuristics miner)",133,3,0.21639693245126462,0,33,0.8947368421052632,3.310344827586207,5,0.6158940397350994,1.1353383458646618,0.01735632183908046,45,0
"(pdc2025_11001000.xes,Heuristics miner)",138,0,0.4394969869215134,1,23,0.9565217391304348,3.1818181818181817,4,0.45333333333333337,1.0869565217391304,0.01583614864864865,41,0
"(pdc2025_01000011.xes,Heuristics miner)",140,2,0.39124356362925566,1,28,0.9714285714285714,3.1538461538461537,4,0.49350649350649356,1.1,0.015830592105263157,43,0
"(pdc2025_01011010.xes,Heuristics miner)",135,2,0.4488644887230294,2,42,0.9703703703703703,3.6875,6,0.6770186335403727,1.1925925925925926,0.01819620253164557,50,0
"(pdc2025_02101011.xes,Heuristics miner)",181,2,0.2580186686648155,1,63,0.9779005524861879,3.739130434782609,5,0.7545454545454545,1.2154696132596685,0.01401630988786952,72,0
"(pdc2025_11001110.xes,Heuristics miner)",130,5,0.228538143953528,0,30,0.8923076923076922,3.185185185185185,4,0.5724137931034483,1.1153846153846154,0.017361111111111112,42,0
"(pdc2025_11100000.xes,Heuristics miner)",138,2,0.4394969869215134,1,24,0.9710144927536232,3.1818181818181817,4,0.42666666666666664,1.0869565217391304,0.01583614864864865,41,0
"(pdc2025_12100010.xes,Heuristics miner)",162,2,0.2974722489192896,1,40,0.9753086419753086,3.1052631578947367,4,0.6153846153846154,1.123456790123457,0.01404320987654321,53,0
"(pdc2025_00000000.xes,Heuristics miner)",82,0,0.7219280948873623,1,9,0.926829268292683,3.0,3,0.34883720930232553,1.048780487804878,0.025595238095238095,21,0
"(pdc2025_12000100.xes,Heuristics miner)",142,5,0.228538143953528,0,30,0.8943661971830986,3.185185185185185,5,0.5477707006369427,1.1056338028169015,0.015725160256410256,45,0
"(pdc2025_12011111.xes,Heuristics miner)",141,6,0.19143325481419343,0,45,0.9716312056737588,3.588235294117647,5,0.7125748502994012,1.1843971631205674,0.017345243041130037,53,0
