,Size,Connector Mismatch,Connector Heterogeneity,Token split,Control flow complexity,Separability,Average connector degree,Maximum connector degree,Sequentiality,Coefficient of network connectivity,Density,Number of duplicate tasks,Number of empty sequence flows
"(pdc2025_12001100.xes,Alpha miner)",82,8,0.9826154285526119,48,78,1.0,4.197183098591549,11,1.0,1.9268292682926829,0.049375,0,41
"(pdc2025_00101110.xes,Alpha miner)",28,4,0.7642045065086203,6,16,0.9285714285714286,5.555555555555555,13,1.0,1.4285714285714286,0.1111111111111111,0,7
"(pdc2025_12010010.xes,Alpha miner)",68,15,0.9918207974218424,36,47,0.9411764705882353,4.23404255319149,11,0.9736842105263158,1.6764705882352942,0.049479166666666664,0,23
"(pdc2025_00011110.xes,Alpha miner)",18,2,1.0,1,14,0.9444444444444444,7.5,13,1.0,1.4444444444444444,0.28888888888888886,0,1
"(pdc2025_00000011.xes,Alpha miner)",36,3,0.964078764808229,11,22,0.9722222222222222,4.166666666666667,9,0.9807692307692307,1.4444444444444444,0.08125,0,9
"(pdc2025_10010111.xes,Alpha miner)",20,2,0.954434002924965,3,14,0.9,4.375,9,1.0,1.25,0.16666666666666666,0,3
"(pdc2025_12001011.xes,Alpha miner)",107,23,0.863120568566631,99,114,0.9813084112149533,5.071428571428571,15,1.0,2.3551401869158877,0.04929577464788732,0,64
"(pdc2025_00011111.xes,Alpha miner)",18,2,1.0,1,14,0.9444444444444444,7.5,13,1.0,1.4444444444444444,0.28888888888888886,0,1
"(pdc2025_10100100.xes,Alpha miner)",37,2,0.9182958340544896,4,8,0.9189189189189189,3.0833333333333335,4,0.725,1.0810810810810811,0.05847953216374269,0,3
"(pdc2025_12101110.xes,Alpha miner)",95,25,0.8533728188427889,89,92,0.9789473684210527,5.341772151898734,13,1.0,2.3473684210526318,0.05530753968253968,0,59
"(pdc2025_00000111.xes,Alpha miner)",27,3,0.9940302114769565,4,17,0.8888888888888888,4.181818181818182,9,0.9705882352941176,1.2592592592592593,0.10493827160493827,0,3
"(pdc2025_01011110.xes,Alpha miner)",67,3,0.9601186626422924,42,49,0.9701492537313433,4.638297872340425,12,0.9920634920634921,1.8805970149253732,0.05909943714821764,0,34
"(pdc2025_11101011.xes,Alpha miner)",100,38,0.8423074510400834,99,94,0.98,5.352941176470588,17,1.0,2.38,0.0546875,0,62
"(pdc2025_01101000.xes,Alpha miner)",104,14,0.907525068754045,82,109,1.0,4.708333333333333,16,1.0,2.25,0.05078125,0,60
"(pdc2025_00000010.xes,Alpha miner)",36,3,0.964078764808229,11,22,0.9722222222222222,4.166666666666667,9,0.9807692307692307,1.4444444444444444,0.08125,0,9
"(pdc2025_00111010.xes,Alpha miner)",27,3,0.8812908992306927,7,18,0.962962962962963,5.2,12,0.9523809523809523,1.5555555555555556,0.11931818181818182,0,5
"(pdc2025_12001111.xes,Alpha miner)",77,16,0.9603622703154779,45,67,0.974025974025974,4.45,11,1.0,1.87012987012987,0.05,0,38
"(pdc2025_01011000.xes,Alpha miner)",73,4,1.0,36,52,1.0,4.076923076923077,10,0.9763779527559056,1.7397260273972603,0.0503968253968254,0,30
"(pdc2025_00111000.xes,Alpha miner)",36,3,0.8112781244591328,6,12,1.0,3.125,4,0.8444444444444444,1.25,0.0703125,0,7
"(pdc2025_10100110.xes,Alpha miner)",26,1,0.863120568566631,3,13,0.6153846153846154,5.0,11,0.9090909090909091,1.2692307692307692,0.11458333333333333,0,2
"(pdc2025_12111111.xes,Alpha miner)",63,25,0.9377342939868041,50,56,0.9682539682539683,5.125,12,1.0,2.0952380952380953,0.06693711967545639,0,29
"(pdc2025_10001110.xes,Alpha miner)",30,6,0.7642045065086203,4,12,0.9333333333333333,4.111111111111111,8,0.9411764705882353,1.1333333333333333,0.0787037037037037,0,6
"(pdc2025_02010010.xes,Alpha miner)",90,12,0.9136617865655933,59,85,0.9777777777777777,4.561643835616438,12,0.9944444444444445,2.0,0.04849137931034483,0,51
"(pdc2025_00110000.xes,Alpha miner)",36,0,0.7219280948873623,4,6,0.9444444444444444,3.0,3,0.725,1.1111111111111112,0.0625,0,3
"(pdc2025_02100100.xes,Alpha miner)",80,32,0.9669852958320848,41,74,0.9625,4.475409836065574,10,0.9668874172185431,1.8875,0.049153645833333336,0,32
"(pdc2025_00011000.xes,Alpha miner)",36,3,0.8112781244591328,6,12,1.0,3.125,4,0.8444444444444444,1.25,0.0703125,0,7
"(pdc2025_00000100.xes,Alpha miner)",34,0,1.0,1,3,0.23529411764705888,3.0,3,0.375,0.9411764705882353,0.05555555555555555,0,0
"(pdc2025_11011010.xes,Alpha miner)",57,16,0.9919924034538556,28,39,0.9649122807017544,4.2894736842105265,9,1.0,1.6491228070175439,0.05788177339901478,0,23
"(pdc2025_01100100.xes,Alpha miner)",63,4,0.9980008838722996,19,36,0.9682539682539683,3.5789473684210527,6,0.9101123595505618,1.4126984126984128,0.04513184584178499,0,16
"(pdc2025_01100111.xes,Alpha miner)",66,20,0.9503376699710268,33,55,0.9545454545454546,4.391304347826087,12,1.0,1.7121212121212122,0.05265610438024231,0,30
"(pdc2025_00111100.xes,Alpha miner)",31,5,0.863120568566631,4,10,0.8064516129032258,3.0,4,0.8108108108108107,1.1935483870967742,0.07708333333333334,0,5
"(pdc2025_12010110.xes,Alpha miner)",62,4,0.9709505944546686,35,53,0.967741935483871,4.4222222222222225,10,1.0,1.7741935483870968,0.05747126436781609,0,28
"(pdc2025_00010010.xes,Alpha miner)",28,1,0.7642045065086203,6,12,0.9285714285714286,4.111111111111111,7,0.9411764705882353,1.2142857142857142,0.08854166666666667,0,7
"(pdc2025_11101110.xes,Alpha miner)",75,11,0.9182958340544896,53,56,0.9733333333333334,4.814814814814815,12,1.0,1.9333333333333333,0.05434782608695652,0,41
"(pdc2025_00111111.xes,Alpha miner)",19,5,0.9709505944546686,1,14,0.8947368421052632,6.4,13,0.962962962962963,1.4210526315789473,0.225,0,1
"(pdc2025_11010011.xes,Alpha miner)",87,6,0.8989377852081333,69,87,0.9770114942528736,4.863013698630137,14,1.0,2.160919540229885,0.05690072639225181,0,55
"(pdc2025_01000000.xes,Alpha miner)",65,8,0.9811522341999133,11,27,0.9692307692307692,3.2903225806451615,4,0.9404761904761905,1.2923076923076924,0.03977272727272727,0,10
"(pdc2025_00101011.xes,Alpha miner)",30,2,0.8112781244591328,4,15,0.9333333333333333,4.875,11,0.8918918918918919,1.2333333333333334,0.0925,0,2
"(pdc2025_02001010.xes,Alpha miner)",91,5,0.9582407282588408,60,78,0.989010989010989,4.633802816901408,12,0.9943502824858758,1.945054945054945,0.0446969696969697,0,47
"(pdc2025_01011011.xes,Alpha miner)",64,16,0.9709505944546686,32,57,0.96875,4.22,8,1.0,1.78125,0.05654761904761905,0,27
"(pdc2025_02011111.xes,Alpha miner)",60,8,0.998363672593813,29,49,0.9666666666666667,4.428571428571429,9,1.0,1.75,0.05839822024471635,0,24
"(pdc2025_11111000.xes,Alpha miner)",110,51,0.8554508105601306,99,134,1.0,5.3,19,1.0,2.5,0.059886759581881534,0,77
"(pdc2025_11011100.xes,Alpha miner)",61,6,0.9927744539878083,20,36,1.0,3.6,6,0.9565217391304348,1.5081967213114753,0.05054945054945055,0,18
"(pdc2025_01000111.xes,Alpha miner)",52,41,0.9957274520849255,10,37,0.8846153846153846,4.115384615384615,10,0.9855072463768116,1.3269230769230769,0.05172413793103448,0,13
"(pdc2025_01111111.xes,Alpha miner)",45,8,0.998363672593813,16,26,0.9111111111111111,4.476190476190476,10,0.9523809523809523,1.4,0.06376518218623482,0,12
"(pdc2025_12010000.xes,Alpha miner)",87,23,0.9605187074766162,49,78,0.9770114942528736,4.2465753424657535,11,0.9880952380952381,1.9310344827586208,0.04772727272727273,0,38
"(pdc2025_00001100.xes,Alpha miner)",34,0,0.9709505944546686,3,8,0.4117647058823529,3.0,3,0.6666666666666667,1.0588235294117647,0.0625,0,4
"(pdc2025_02000011.xes,Alpha miner)",116,15,0.8538738465459896,103,116,0.9913793103448276,4.884615384615385,13,1.0,2.25,0.0453125,0,72
"(pdc2025_00100110.xes,Alpha miner)",25,4,0.9182958340544896,1,8,0.6799999999999999,6.0,9,0.6538461538461539,1.04,0.10317460317460317,0,0
"(pdc2025_02100010.xes,Alpha miner)",121,2,0.7740204128451942,122,130,0.9834710743801653,5.663366336633663,24,1.0,2.4545454545454546,0.04852941176470588,0,82
"(pdc2025_12100100.xes,Alpha miner)",101,14,0.9182958340544896,93,104,0.9801980198019802,5.133333333333334,16,1.0,2.366336633663366,0.0541213768115942,0,60
"(pdc2025_11000100.xes,Alpha miner)",64,6,1.0,17,25,0.921875,3.46875,6,0.8809523809523809,1.3125,0.041379310344827586,0,16
"(pdc2025_01111010.xes,Alpha miner)",53,7,0.9940302114769565,25,39,0.9622641509433962,4.545454545454546,12,1.0,1.6415094339622642,0.062142857142857146,0,19
"(pdc2025_02101000.xes,Alpha miner)",105,4,0.9486131982385806,83,121,1.0,4.755102040816326,14,1.0,2.2857142857142856,0.04830917874396135,0,60
"(pdc2025_02000110.xes,Alpha miner)",64,23,0.9980008838722996,29,33,0.9375,4.052631578947368,9,0.967741935483871,1.453125,0.04541015625,0,21
"(pdc2025_02001000.xes,Alpha miner)",85,7,0.9957274520849255,44,87,1.0,3.9743589743589745,8,1.0,1.9058823529411764,0.04591836734693878,0,37
"(pdc2025_11111011.xes,Alpha miner)",70,48,0.9357110512652843,41,78,0.9714285714285714,4.907407407407407,12,1.0,2.085714285714286,0.06207482993197279,0,38
"(pdc2025_10111110.xes,Alpha miner)",17,1,0.0,0,12,0.8823529411764706,11.5,12,1.0,1.3529411764705883,0.38333333333333336,0,0
"(pdc2025_10011000.xes,Alpha miner)",36,3,0.8112781244591328,6,12,1.0,3.125,4,0.8444444444444444,1.25,0.0703125,0,7
"(pdc2025_01100110.xes,Alpha miner)",66,20,0.9503376699710268,33,55,0.9545454545454546,4.391304347826087,12,1.0,1.7121212121212122,0.05265610438024231,0,30
"(pdc2025_12111100.xes,Alpha miner)",104,6,0.8747617811911197,114,129,1.0,5.705263157894737,25,1.0,2.6826923076923075,0.06413793103448276,0,67
"(pdc2025_01111000.xes,Alpha miner)",84,11,0.9635359835770287,57,67,1.0,4.477611940298507,10,0.9880239520958084,1.9880952380952381,0.05325255102040816,0,43
"(pdc2025_11011110.xes,Alpha miner)",63,5,0.9470622432515328,41,55,0.9841269841269842,4.384615384615385,11,0.9834710743801653,1.9206349206349207,0.0628898128898129,0,28
"(pdc2025_02111010.xes,Alpha miner)",74,25,0.9798687566511528,41,71,0.972972972972973,5.125,13,1.0,1.9189189189189189,0.05282738095238095,0,35
"(pdc2025_00001111.xes,Alpha miner)",40,4,0.9366673818775626,18,25,0.975,5.176470588235294,10,0.96875,1.6,0.08080808080808081,0,16
"(pdc2025_02010100.xes,Alpha miner)",59,8,0.9975025463691152,13,31,0.9322033898305084,3.3529411764705883,5,0.9230769230769231,1.3220338983050848,0.04482758620689655,0,12
"(pdc2025_02010110.xes,Alpha miner)",51,9,0.9957274520849255,14,30,0.9607843137254902,3.8076923076923075,8,0.9242424242424242,1.2941176470588236,0.05172413793103448,0,12
"(pdc2025_10110111.xes,Alpha miner)",20,2,1.0,1,10,0.8,6.25,9,0.9166666666666666,1.2,0.16,0,1
"(pdc2025_10010100.xes,Alpha miner)",30,0,0.9182958340544896,2,4,0.3666666666666667,2.8333333333333335,3,0.5333333333333333,1.0,0.06666666666666667,0,1
"(pdc2025_00011010.xes,Alpha miner)",24,2,0.8112781244591328,4,10,0.9166666666666666,4.125,7,1.0,1.0833333333333333,0.1015625,0,5
"(pdc2025_02011110.xes,Alpha miner)",60,8,0.998363672593813,29,49,0.9666666666666667,4.428571428571429,9,1.0,1.75,0.05839822024471635,0,24
"(pdc2025_12110111.xes,Alpha miner)",83,21,0.8918107543797082,67,70,0.963855421686747,4.823529411764706,14,0.9886363636363636,2.1204819277108435,0.0561941251596424,0,46
"(pdc2025_11001000.xes,Alpha miner)",80,14,0.9792415350396868,41,58,1.0,3.876923076923077,10,1.0,1.7625,0.0458984375,0,32
"(pdc2025_01000011.xes,Alpha miner)",83,7,0.9374561707820048,52,70,0.9759036144578314,4.461538461538462,11,1.0,1.9036144578313252,0.04840686274509804,0,43
"(pdc2025_01011010.xes,Alpha miner)",64,16,0.9709505944546686,32,57,0.96875,4.22,8,1.0,1.78125,0.05654761904761905,0,27
"(pdc2025_02101011.xes,Alpha miner)",140,26,0.7674044165839726,151,147,0.9857142857142858,5.472,21,1.0,2.5142857142857142,0.04700854700854701,0,99
"(pdc2025_11001110.xes,Alpha miner)",63,9,0.9824740868386409,32,53,0.9523809523809523,4.355555555555555,11,1.0,1.7619047619047619,0.05628803245436106,0,26
"(pdc2025_11100000.xes,Alpha miner)",117,21,0.863120568566631,133,141,0.9829059829059829,5.642857142857143,23,1.0,2.735042735042735,0.058823529411764705,0,77
"(pdc2025_12100010.xes,Alpha miner)",116,10,0.7910662980902585,108,118,0.9913793103448276,5.148514851485149,19,1.0,2.310344827586207,0.04652777777777778,0,74
"(pdc2025_00000000.xes,Alpha miner)",39,0,0.9182958340544896,2,10,0.9487179487179487,3.0,3,0.7272727272727273,1.1282051282051282,0.05789473684210526,0,1
"(pdc2025_12000100.xes,Alpha miner)",73,15,0.996316519558962,35,49,0.9726027397260274,3.892857142857143,9,0.967479674796748,1.6849315068493151,0.046875,0,25
"(pdc2025_12011111.xes,Alpha miner)",73,9,0.9432261548473415,44,68,0.9726027397260274,4.344262295081967,11,0.9858156028368794,1.9315068493150684,0.05525078369905956,0,38
