,Size,Connector Mismatch,Connector Heterogeneity,Token split,Control flow complexity,Separability,Average connector degree,Maximum connector degree,Sequentiality,Coefficient of network connectivity,Density,Number of duplicate tasks,Number of empty sequence flows
"(pdc2025_12111010.xes,Directly Follows miner)",300,5,0,0,264,0.9833333333333333,15.647058823529411,37,1.0,1.7733333333333334,0.029411764705882353,233,0
"(pdc2025_02101100.xes,Directly Follows miner)",252,3,0,0,216,0.9880952380952381,13.151515151515152,36,0.9954128440366973,1.7301587301587302,0.029411764705882353,185,0
"(pdc2025_11101111.xes,Directly Follows miner)",239,2,0,0,204,0.9832635983263598,14.206896551724139,32,0.9903846153846154,1.7405857740585775,0.03225806451612903,178,0
"(pdc2025_01111100.xes,Directly Follows miner)",161,2,0,0,130,0.9875776397515528,9.777777777777779,23,0.9924812030075187,1.6521739130434783,0.03571428571428571,106,0
"(pdc2025_01010000.xes,Directly Follows miner)",278,0,0,0,246,0.9856115107913669,17.642857142857142,30,0.9959677419354839,1.7841726618705036,0.03333333333333333,219,0
"(pdc2025_01110011.xes,Directly Follows miner)",230,0,0,0,198,0.9782608695652174,13.724137931034482,27,0.995,1.7391304347826086,0.03333333333333333,171,0
"(pdc2025_01101010.xes,Directly Follows miner)",360,3,0,0,326,0.9972222222222222,19.176470588235293,35,1.0,1.8111111111111111,0.029411764705882353,293,0
"(pdc2025_01111011.xes,Directly Follows miner)",293,2,0,0,263,0.9965870307167235,17.533333333333335,32,1.0,1.795221843003413,0.03333333333333333,234,0
"(pdc2025_00010110.xes,Directly Follows miner)",121,0,0,0,102,0.9586776859504132,13.733333333333333,22,0.9903846153846154,1.71900826446281,0.058823529411764705,88,0
"(pdc2025_10110010.xes,Directly Follows miner)",126,1,0,0,108,1.0,12.0,18,1.0,1.7142857142857142,0.05555555555555555,91,0
"(pdc2025_11111010.xes,Directly Follows miner)",243,1,0,0,211,0.9711934156378601,15.071428571428571,31,0.9906103286384976,1.7530864197530864,0.03333333333333333,184,0
"(pdc2025_10110011.xes,Directly Follows miner)",126,1,0,0,108,1.0,12.0,18,1.0,1.7142857142857142,0.05555555555555555,91,0
"(pdc2025_12011000.xes,Directly Follows miner)",336,2,0,0,301,1.0,17.764705882352942,34,1.0,1.7976190476190477,0.029411764705882353,269,0
"(pdc2025_02101111.xes,Directly Follows miner)",424,0,0,0,389,0.9858490566037735,22.941176470588236,51,1.0,1.8396226415094339,0.029411764705882353,357,0
"(pdc2025_00100000.xes,Directly Follows miner)",110,3,0,0,83,0.9636363636363636,8.7,16,0.9886363636363636,1.6,0.045454545454545456,67,0
"(pdc2025_10000100.xes,Directly Follows miner)",155,0,0,0,133,0.9612903225806452,14.88888888888889,27,0.9925925925925926,1.7419354838709677,0.05,116,0
"(pdc2025_12110110.xes,Directly Follows miner)",266,4,0,0,234,0.9887218045112782,16.103448275862068,39,0.9936170212765958,1.7669172932330828,0.03225806451612903,205,0
"(pdc2025_00101000.xes,Directly Follows miner)",118,1,0,0,94,1.0,8.727272727272727,16,1.0,1.6271186440677967,0.045454545454545456,75,0
"(pdc2025_00110110.xes,Directly Follows miner)",120,1,0,0,103,0.9833333333333333,12.117647058823529,22,1.0,1.7166666666666666,0.058823529411764705,87,0
"(pdc2025_10111010.xes,Directly Follows miner)",125,0,0,0,106,1.0,11.88888888888889,17,1.0,1.712,0.05555555555555555,90,0
"(pdc2025_12011110.xes,Directly Follows miner)",331,1,0,0,299,0.9939577039274925,19.35483870967742,46,1.0,1.8126888217522659,0.03225806451612903,270,0
"(pdc2025_10101110.xes,Directly Follows miner)",136,1,0,0,114,0.9779411764705882,11.6,22,1.0,1.7058823529411764,0.05,97,0
"(pdc2025_10011010.xes,Directly Follows miner)",129,0,0,0,110,1.0,12.333333333333334,17,1.0,1.7209302325581395,0.05555555555555555,94,0
"(pdc2025_02110111.xes,Directly Follows miner)",281,0,0,0,250,0.9857651245551602,16.129032258064516,43,1.0,1.7793594306049823,0.03225806451612903,220,0
"(pdc2025_10100010.xes,Directly Follows miner)",183,1,0,0,160,0.994535519125683,14.636363636363637,25,1.0,1.7595628415300546,0.045454545454545456,140,0
"(pdc2025_02110110.xes,Directly Follows miner)",281,0,0,0,250,0.9857651245551602,16.129032258064516,43,1.0,1.7793594306049823,0.03225806451612903,220,0
"(pdc2025_11001100.xes,Directly Follows miner)",344,0,0,0,312,0.9941860465116279,20.193548387096776,46,1.0,1.819767441860465,0.03225806451612903,283,0
"(pdc2025_10001010.xes,Directly Follows miner)",193,0,0,0,170,1.0,15.545454545454545,22,1.0,1.7720207253886011,0.045454545454545456,150,0
"(pdc2025_00000110.xes,Directly Follows miner)",177,0,0,0,155,0.9661016949152542,17.333333333333332,30,0.9936305732484076,1.7740112994350283,0.05,138,0
"(pdc2025_12111000.xes,Directly Follows miner)",199,4,0,0,160,1.0,10.733333333333333,27,0.9757575757575757,1.6582914572864322,0.029411764705882353,132,0
"(pdc2025_01001110.xes,Directly Follows miner)",409,0,0,0,377,0.9926650366748166,24.387096774193548,48,1.0,1.8484107579462103,0.03225806451612903,348,0
"(pdc2025_11101100.xes,Directly Follows miner)",161,0,0,0,123,0.9875776397515528,9.333333333333334,22,0.9692307692307692,1.6149068322981366,0.03225806451612903,100,0
"(pdc2025_02000000.xes,Directly Follows miner)",529,0,0,0,489,0.9924385633270322,27.22222222222222,37,0.9979633401221996,1.8563327032136105,0.02631578947368421,454,0
"(pdc2025_01010111.xes,Directly Follows miner)",312,1,0,0,282,0.983974358974359,21.0,39,0.9982394366197183,1.8205128205128205,0.03571428571428571,257,0
"(pdc2025_02100111.xes,Directly Follows miner)",391,1,0,0,357,0.9846547314578005,21.0,45,1.0,1.826086956521739,0.029411764705882353,324,0
"(pdc2025_12110100.xes,Directly Follows miner)",137,5,0,0,98,0.9635036496350365,8.08,21,0.9528301886792453,1.5474452554744527,0.03225806451612903,76,0
"(pdc2025_00100111.xes,Directly Follows miner)",155,0,0,0,134,0.9870967741935484,13.5,27,1.0,1.7419354838709677,0.05,116,0
"(pdc2025_12111011.xes,Directly Follows miner)",300,5,0,0,264,0.9833333333333333,15.647058823529411,37,1.0,1.7733333333333334,0.029411764705882353,233,0
"(pdc2025_12000110.xes,Directly Follows miner)",452,1,0,0,417,0.995575221238938,24.58823529411765,59,1.0,1.8495575221238938,0.029411764705882353,385,0
"(pdc2025_12001100.xes,Directly Follows miner)",401,2,0,0,366,0.9950124688279302,21.58823529411765,53,1.0,1.8304239401496258,0.029411764705882353,334,0
"(pdc2025_00101110.xes,Directly Follows miner)",158,0,0,0,137,0.9873417721518988,13.8,26,1.0,1.7468354430379747,0.05,119,0
"(pdc2025_12010010.xes,Directly Follows miner)",408,1,0,0,374,0.9975490196078431,22.0,37,1.0,1.8333333333333333,0.029411764705882353,341,0
"(pdc2025_00011110.xes,Directly Follows miner)",123,0,0,0,105,0.991869918699187,12.470588235294118,22,1.0,1.7235772357723578,0.058823529411764705,90,0
"(pdc2025_00000011.xes,Directly Follows miner)",195,0,0,0,171,0.9794871794871794,17.2,21,0.9942196531791907,1.7743589743589743,0.045454545454545456,152,0
"(pdc2025_10010111.xes,Directly Follows miner)",118,0,0,0,99,0.9576271186440678,13.333333333333334,21,0.9900990099009901,1.7118644067796611,0.058823529411764705,85,0
"(pdc2025_12001011.xes,Directly Follows miner)",519,0,0,0,480,0.9961464354527938,25.31578947368421,40,1.0,1.8535645472061657,0.02631578947368421,444,0
"(pdc2025_00011111.xes,Directly Follows miner)",123,0,0,0,105,0.991869918699187,12.470588235294118,22,1.0,1.7235772357723578,0.058823529411764705,90,0
"(pdc2025_10100100.xes,Directly Follows miner)",93,3,0,0,67,0.935483870967742,8.0,16,0.9863013698630136,1.5698924731182795,0.05,54,0
"(pdc2025_12101110.xes,Directly Follows miner)",327,4,0,0,292,0.9877675840978594,17.696969696969695,44,0.9965870307167235,1.7920489296636086,0.029411764705882353,260,0
"(pdc2025_00000111.xes,Directly Follows miner)",177,0,0,0,155,0.9661016949152542,17.333333333333332,30,0.9936305732484076,1.7740112994350283,0.05,138,0
"(pdc2025_01011110.xes,Directly Follows miner)",304,1,0,0,275,0.993421052631579,19.714285714285715,41,1.0,1.8157894736842106,0.03571428571428571,249,0
"(pdc2025_11101011.xes,Directly Follows miner)",301,2,0,0,265,0.9900332225913622,16.12121212121212,35,0.9962546816479401,1.7740863787375416,0.029411764705882353,234,0
"(pdc2025_01101000.xes,Directly Follows miner)",219,2,0,0,182,1.0,11.151515151515152,24,0.9945945945945946,1.6894977168949772,0.029411764705882353,152,0
"(pdc2025_00000010.xes,Directly Follows miner)",195,0,0,0,171,0.9794871794871794,17.2,21,0.9942196531791907,1.7743589743589743,0.045454545454545456,152,0
"(pdc2025_00111010.xes,Directly Follows miner)",124,0,0,0,105,1.0,11.777777777777779,17,1.0,1.7096774193548387,0.05555555555555555,89,0
"(pdc2025_12001111.xes,Directly Follows miner)",432,1,0,0,397,0.9953703703703703,23.41176470588235,56,1.0,1.8425925925925926,0.029411764705882353,365,0
"(pdc2025_01011000.xes,Directly Follows miner)",285,2,0,0,254,1.0,17.0,27,1.0,1.7894736842105263,0.03333333333333333,226,0
"(pdc2025_00111000.xes,Directly Follows miner)",69,1,0,0,48,1.0,5.882352941176471,15,0.9803921568627451,1.4782608695652173,0.05555555555555555,34,0
"(pdc2025_10100110.xes,Directly Follows miner)",153,0,0,0,132,0.9738562091503268,13.947368421052632,27,0.9962406015037594,1.738562091503268,0.05,114,0
"(pdc2025_12111111.xes,Directly Follows miner)",263,3,0,0,229,0.9771863117870723,15.862068965517242,42,0.9913793103448276,1.7642585551330798,0.03225806451612903,202,0
"(pdc2025_10001110.xes,Directly Follows miner)",173,0,0,0,152,0.9884393063583815,15.3,28,1.0,1.76878612716763,0.05,134,0
"(pdc2025_02010010.xes,Directly Follows miner)",474,0,0,0,439,1.0,25.88235294117647,36,1.0,1.8565400843881856,0.029411764705882353,407,0
"(pdc2025_00110000.xes,Directly Follows miner)",72,2,0,0,49,0.9444444444444444,6.625,13,0.9814814814814815,1.5,0.05555555555555555,37,0
"(pdc2025_02100100.xes,Directly Follows miner)",199,2,0,0,159,0.964824120603015,10.8,29,0.9818181818181818,1.6582914572864322,0.029411764705882353,132,0
"(pdc2025_00011000.xes,Directly Follows miner)",122,0,0,0,103,1.0,11.555555555555555,17,1.0,1.7049180327868851,0.05555555555555555,87,0
"(pdc2025_00000100.xes,Directly Follows miner)",164,0,0,0,142,0.9634146341463414,15.88888888888889,28,0.9930555555555556,1.7560975609756098,0.05,125,0
"(pdc2025_11011010.xes,Directly Follows miner)",304,1,0,0,272,1.0,18.266666666666666,31,1.0,1.8026315789473684,0.03333333333333333,245,0
"(pdc2025_01100100.xes,Directly Follows miner)",253,1,0,0,219,0.9723320158102767,15.241379310344827,38,0.9954954954954955,1.7549407114624507,0.03225806451612903,192,0
"(pdc2025_01100111.xes,Directly Follows miner)",312,1,0,0,279,0.983974358974359,18.129032258064516,39,1.0,1.8012820512820513,0.03225806451612903,251,0
"(pdc2025_00111100.xes,Directly Follows miner)",70,1,0,0,49,0.9857142857142858,6.235294117647059,12,1.0,1.5142857142857142,0.058823529411764705,37,0
"(pdc2025_12010110.xes,Directly Follows miner)",322,1,0,0,289,0.9875776397515528,19.366666666666667,50,0.9982817869415808,1.8074534161490683,0.03225806451612903,261,0
"(pdc2025_00010010.xes,Directly Follows miner)",127,0,0,0,107,0.9685039370078741,13.5,17,0.9908256880733946,1.7165354330708662,0.05555555555555555,92,0
"(pdc2025_11101110.xes,Directly Follows miner)",239,2,0,0,204,0.9832635983263598,14.206896551724139,32,0.9903846153846154,1.7405857740585775,0.03225806451612903,178,0
"(pdc2025_00111111.xes,Directly Follows miner)",117,0,0,0,99,0.9914529914529915,11.764705882352942,22,1.0,1.7094017094017093,0.058823529411764705,84,0
"(pdc2025_11010011.xes,Directly Follows miner)",347,0,0,0,317,1.0,21.133333333333333,33,1.0,1.8270893371757926,0.03333333333333333,288,0
"(pdc2025_01000000.xes,Directly Follows miner)",379,0,0,0,343,0.9894459102902374,21.5,32,0.9971014492753624,1.8205804749340369,0.029411764705882353,312,0
"(pdc2025_00101011.xes,Directly Follows miner)",171,0,0,0,148,1.0,13.545454545454545,22,1.0,1.7426900584795322,0.045454545454545456,128,0
"(pdc2025_02001010.xes,Directly Follows miner)",662,0,0,0,623,0.9984894259818731,32.8421052631579,43,1.0,1.8851963746223566,0.02631578947368421,587,0
"(pdc2025_01011011.xes,Directly Follows miner)",339,0,0,0,308,1.0,20.6,31,1.0,1.823008849557522,0.03333333333333333,280,0
"(pdc2025_02011111.xes,Directly Follows miner)",420,0,0,0,388,0.9952380952380953,25.096774193548388,50,1.0,1.8523809523809525,0.03225806451612903,359,0
"(pdc2025_11111000.xes,Directly Follows miner)",118,2,0,0,77,1.0,7.043478260869565,14,0.9204545454545454,1.4915254237288136,0.03333333333333333,59,0
"(pdc2025_11011100.xes,Directly Follows miner)",254,0,0,0,225,0.9960629921259843,16.142857142857142,40,1.0,1.779527559055118,0.03571428571428571,199,0
"(pdc2025_01000111.xes,Directly Follows miner)",413,1,0,0,382,0.9927360774818402,24.64516129032258,48,1.0,1.8498789346246973,0.03225806451612903,352,0
"(pdc2025_01111111.xes,Directly Follows miner)",278,1,0,0,249,0.9712230215827338,17.857142857142858,35,1.0,1.7985611510791366,0.03571428571428571,223,0
"(pdc2025_12010000.xes,Directly Follows miner)",337,4,0,0,301,0.9881305637982196,18.875,31,0.9966996699669967,1.7982195845697329,0.029411764705882353,270,0
"(pdc2025_00001100.xes,Directly Follows miner)",165,0,0,0,144,0.9878787878787879,14.5,29,1.0,1.7575757575757576,0.05,126,0
"(pdc2025_02000011.xes,Directly Follows miner)",613,1,0,0,574,1.0,30.263157894736842,44,1.0,1.8760195758564437,0.02631578947368421,538,0
"(pdc2025_00100110.xes,Directly Follows miner)",155,0,0,0,134,0.9870967741935484,13.5,27,1.0,1.7419354838709677,0.05,116,0
"(pdc2025_02100010.xes,Directly Follows miner)",492,0,0,0,454,0.9898373983739838,23.894736842105264,42,1.0,1.8455284552845528,0.02631578947368421,417,0
"(pdc2025_12100100.xes,Directly Follows miner)",192,2,0,0,151,0.96875,10.620689655172415,24,0.9746835443037974,1.6458333333333333,0.029411764705882353,125,0
"(pdc2025_11000100.xes,Directly Follows miner)",306,0,0,0,272,0.9803921568627451,18.896551724137932,47,0.9963636363636363,1.7973856209150327,0.03225806451612903,245,0
"(pdc2025_01111010.xes,Directly Follows miner)",293,2,0,0,263,0.9965870307167235,17.533333333333335,32,1.0,1.795221843003413,0.03333333333333333,234,0
"(pdc2025_02101000.xes,Directly Follows miner)",325,3,0,0,286,1.0,15.105263157894736,32,1.0,1.7661538461538462,0.02631578947368421,250,0
"(pdc2025_02000110.xes,Directly Follows miner)",502,0,0,0,467,0.9940239043824701,27.529411764705884,55,1.0,1.8645418326693226,0.029411764705882353,435,0
"(pdc2025_02001000.xes,Directly Follows miner)",580,0,0,0,541,1.0,28.526315789473685,41,1.0,1.8689655172413793,0.02631578947368421,505,0
"(pdc2025_11111011.xes,Directly Follows miner)",243,1,0,0,211,0.9711934156378601,15.071428571428571,31,0.9906103286384976,1.7530864197530864,0.03333333333333333,184,0
"(pdc2025_10111110.xes,Directly Follows miner)",114,0,0,0,96,0.9912280701754386,11.411764705882353,21,1.0,1.7017543859649122,0.058823529411764705,81,0
"(pdc2025_10011000.xes,Directly Follows miner)",118,0,0,0,99,1.0,11.11111111111111,17,1.0,1.694915254237288,0.05555555555555555,83,0
"(pdc2025_01100110.xes,Directly Follows miner)",312,1,0,0,279,0.983974358974359,18.129032258064516,39,1.0,1.8012820512820513,0.03225806451612903,251,0
"(pdc2025_12111100.xes,Directly Follows miner)",189,4,0,0,154,0.9947089947089947,10.758620689655173,31,0.9873417721518988,1.6719576719576719,0.03225806451612903,128,0
"(pdc2025_01111000.xes,Directly Follows miner)",198,4,0,0,166,1.0,11.517241379310345,23,0.9940476190476191,1.696969696969697,0.03333333333333333,139,0
"(pdc2025_11011110.xes,Directly Follows miner)",273,0,0,0,243,0.9963369963369964,17.5,43,1.0,1.794871794871795,0.03571428571428571,218,0
"(pdc2025_02111010.xes,Directly Follows miner)",443,0,0,0,408,0.9954853273137697,24.058823529411764,38,1.0,1.8465011286681716,0.029411764705882353,376,0
"(pdc2025_00001111.xes,Directly Follows miner)",178,0,0,0,157,0.9887640449438202,15.8,31,1.0,1.7752808988764044,0.05,139,0
"(pdc2025_02010100.xes,Directly Follows miner)",347,0,0,0,314,0.9827089337175793,21.724137931034484,49,0.9968354430379747,1.8213256484149856,0.03225806451612903,286,0
"(pdc2025_02010110.xes,Directly Follows miner)",399,1,0,0,367,0.9899749373433584,24.5,53,0.998641304347826,1.844611528822055,0.03225806451612903,338,0
"(pdc2025_10110111.xes,Directly Follows miner)",111,0,0,0,93,0.990990990990991,11.058823529411764,21,1.0,1.6936936936936937,0.058823529411764705,78,0
"(pdc2025_10010100.xes,Directly Follows miner)",109,0,0,0,90,0.9541284403669725,12.133333333333333,18,0.9891304347826086,1.688073394495413,0.058823529411764705,76,0
"(pdc2025_00011010.xes,Directly Follows miner)",131,0,0,0,112,1.0,12.555555555555555,17,1.0,1.7251908396946565,0.05555555555555555,96,0
"(pdc2025_02011110.xes,Directly Follows miner)",420,0,0,0,388,0.9952380952380953,25.096774193548388,50,1.0,1.8523809523809525,0.03225806451612903,359,0
"(pdc2025_12110111.xes,Directly Follows miner)",266,4,0,0,234,0.9887218045112782,16.103448275862068,39,0.9936170212765958,1.7669172932330828,0.03225806451612903,205,0
"(pdc2025_11001000.xes,Directly Follows miner)",345,1,0,0,308,1.0,18.78787878787879,32,0.9967845659163987,1.8028985507246378,0.029411764705882353,278,0
"(pdc2025_01000011.xes,Directly Follows miner)",482,0,0,0,448,0.9979253112033195,26.352941176470587,41,1.0,1.8589211618257262,0.029411764705882353,415,0
"(pdc2025_01011010.xes,Directly Follows miner)",339,0,0,0,308,1.0,20.6,31,1.0,1.823008849557522,0.03333333333333333,280,0
"(pdc2025_02101011.xes,Directly Follows miner)",559,0,0,0,520,0.9964221824686941,27.42105263157895,46,1.0,1.8640429338103757,0.02631578947368421,484,0
"(pdc2025_11001110.xes,Directly Follows miner)",444,1,0,0,413,0.990990990990991,26.64516129032258,53,1.0,1.8603603603603605,0.03225806451612903,383,0
"(pdc2025_11100000.xes,Directly Follows miner)",186,2,0,0,139,0.978494623655914,12.347826086956522,21,0.9342105263157895,1.6344086021505377,0.029411764705882353,119,0
"(pdc2025_12100010.xes,Directly Follows miner)",364,4,0,0,324,0.9835164835164835,18.0,36,0.9938650306748467,1.7912087912087913,0.02631578947368421,289,0
"(pdc2025_00000000.xes,Directly Follows miner)",172,0,0,0,148,0.9767441860465116,14.9,21,0.9933333333333333,1.744186046511628,0.045454545454545456,129,0
"(pdc2025_12000100.xes,Directly Follows miner)",366,2,0,0,330,0.9836065573770492,20.6875,51,0.9969879518072289,1.814207650273224,0.029411764705882353,299,0
"(pdc2025_12011111.xes,Directly Follows miner)",331,1,0,0,299,0.9939577039274925,19.35483870967742,46,1.0,1.8126888217522659,0.03225806451612903,270,0
